campanya,municipi,cultiu,ha,parcels,ha_municipi,parcels_municipi,pct_municipi
2024,PRADES,NOGUERA,3.7746,9,144.384,157,0.0261427859042553
2024,PRADES,AVELLANER,140.6094,148,144.384,157,0.973857214095745
2024,PRATDIP,AMETLLER,16.707,33,97.7838,222,0.170856522246016
2024,PRATDIP,OLIVERA,19.2347,63,97.7838,222,0.196706407400817
2024,PRATDIP,GARROFER,13.916,32,97.7838,222,0.14231396202643
2024,PRATDIP,AVELLANER,47.9261,94,97.7838,222,0.490123108326737
2024,REUS,OLIVERA,484.6513,985,998.9138,1836,0.485178300670188
2024,REUS,GARROFER,62.8417,250,998.9138,1836,0.0629100328777118
2024,REUS,AMETLLER,136.5096,183,998.9138,1836,0.136658037960833
2024,REUS,NOGUERA,1.0979,2,998.9138,1836,0.00109909383572436
2024,REUS,AVELLANER,313.8133,416,998.9138,1836,0.314154534655543
2024,RIUDECANYES,OLIVERA,208.7495,408,238.0653,556,0.876858156144554
2024,RIUDECANYES,AMETLLER,10.6528,46,238.0653,556,0.0447473865363831
2024,RIUDECANYES,NOGUERA,0.0208,1,238.0653,556,8.73709860277832e-05
2024,RIUDECANYES,GARROFER,11.1714,66,238.0653,556,0.0469257804476335
2024,RIUDECANYES,AVELLANER,7.4708,35,238.0653,556,0.031381305885402
2024,RIUDECOLS,OLIVERA,39.9949,121,166.2809,361,0.240526121761429
2024,RIUDECOLS,AMETLLER,25.7291,60,166.2809,361,0.154732744410212
2024,RIUDECOLS,GARROFER,4.3137,15,166.2809,361,0.025942245922412
2024,RIUDECOLS,AVELLANER,96.2432,165,166.2809,361,0.578798887905947
2024,RIUDOMS,OLIVERA,666.309899999999,1288,1343.1681,2327,0.496073350759298
2024,RIUDOMS,AMETLLER,147.5249,208,1343.1681,2327,0.109833534611193
2024,RIUDOMS,AVELLANER,449.3307,608,1343.1681,2327,0.33453050292067
2024,RIUDOMS,GARROFER,75.1128000000001,206,1343.1681,2327,0.0559221142908324
2024,RIUDOMS,NOGUERA,4.8898,17,1343.1681,2327,0.00364049741800748
2024,SELVA DEL CAMP (LA),AMETLLER,90.024,160,1237.5492,2069,0.0727437745505391
2024,SELVA DEL CAMP (LA),AVELLANER,852.7785,796,1237.5492,2069,0.689086542983503
2024,SELVA DEL CAMP (LA),GARROFER,19.9294,78,1237.5492,2069,0.0161039254035314
2024,SELVA DEL CAMP (LA),OLIVERA,270.8137,1022,1237.5492,2069,0.218830653359075
2024,SELVA DEL CAMP (LA),NOGUERA,3.8706,12,1237.5492,2069,0.00312763322864255
2024,SELVA DEL CAMP (LA),PISTATXER O FESTUC,0.133,1,1237.5492,2069,0.000107470474709208
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,OLIVERA,78.9106000000001,316,267.3213,643,0.295190095215009
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,AMETLLER,14.1717,26,267.3213,643,0.0530137329124166
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,GARROFER,94.637,181,267.3213,643,0.354019675948007
2024,VANDELLOS I L'HOSPITALET DE L'INFANT,AVELLANER,79.6020000000001,120,267.3213,643,0.297776495924567
2024,VILANOVA D'ESCORNALBOU,GARROFER,18.0044,60,131.5085,261,0.136906739868526
2024,VILANOVA D'ESCORNALBOU,OLIVERA,98.4468999999999,166,131.5085,261,0.74859723896174
2024,VILANOVA D'ESCORNALBOU,AMETLLER,5.6525,16,131.5085,261,0.0429820125695297
2024,VILANOVA D'ESCORNALBOU,AVELLANER,9.4047,19,131.5085,261,0.0715140086002046
2024,VILAPLANA,OLIVERA,21.6618,166,118.8105,344,0.182322269496383
2024,VILAPLANA,AMETLLER,25.1555,51,118.8105,344,0.2117279196704
2024,VILAPLANA,AVELLANER,71.9932,127,118.8105,344,0.605949810833218
2024,VINYOLS I ELS ARCS,GARROFER,20.8869,76,296.1159,518,0.0705362326035177
2024,VINYOLS I ELS ARCS,OLIVERA,211.9533,352,296.1159,518,0.715778180097725
2024,VINYOLS I ELS ARCS,AVELLANER,48.703,66,296.1159,518,0.164472762185347
2024,VINYOLS I ELS ARCS,AMETLLER,13.4441,20,296.1159,518,0.0454014796233502
2024,VINYOLS I ELS ARCS,NOGUERA,1.1286,4,296.1159,518,0.00381134549005981
